onset	duration	trial_type	accuracy	button	response_time	trial_type_less_granular	time_to_offset_alternative_onset	time_to_RT_alternative_onset_or_duration
7.75200000000007	2.507	recently_learned_faces_baseline	0	NA	NA	recently_learned_faces_baseline	10.239	NA
11.346	2.507	recently_learned_faces_baseline	1	right	1.492	recently_learned_faces_baseline	13.828	12.838
14.773	2.507	famous_faces_baseline	1	left	1.65	famous_faces_baseline	17.266	16.423
18.417	2.507	famous_faces_baseline	1	right	1.286	famous_faces_baseline	20.905	19.703
21.861	2.507	famous_faces_false_combination	0	left	2.209	famous_faces	24.343	24.07
25.288	2.507	famous_faces_correct_combination	1	left	1.233	famous_faces	27.7810000000001	26.521
28.8820000000001	2.507	recently_learned_faces_false_combination	0	left	2.028	recently_learned_faces	31.37	30.9100000000001
32.225	2.507	recently_learned_faces_false_combination	0	NA	NA	recently_learned_faces	34.707	NA
35.652	2.524	famous_faces_false_combination	1	right	1.497	famous_faces	38.145	37.149
39.296	2.508	famous_faces_baseline	1	left	1.407	famous_faces_baseline	41.784	40.703
42.84	2.508	recently_learned_faces_baseline	1	left	0.852	recently_learned_faces_baseline	45.322	43.692
46.167	2.507	famous_faces_false_combination	1	right	1.131	famous_faces	48.659	47.298
49.61	2.508	famous_faces_baseline	1	right	1.919	famous_faces_baseline	52.097	51.529
55.4450000000001	2.524	famous_faces_baseline	1	right	1.219	famous_faces_baseline	57.939	56.6640000000001
58.838	2.508	recently_learned_faces_correct_combination	0	right	1.532	recently_learned_faces	61.327	60.37
62.232	2.507	recently_learned_faces_false_combination	0	NA	NA	recently_learned_faces	64.715	NA
65.759	2.524	famous_faces_correct_combination	1	left	1.118	famous_faces	68.253	66.877
69.3530000000001	2.507	famous_faces_false_combination	1	right	1.02	famous_faces	71.842	70.3730000000001
72.696	2.508	recently_learned_faces_false_combination	0	left	1.794	recently_learned_faces	75.179	74.49
76.374	2.524	famous_faces_false_combination	1	right	1.447	famous_faces	78.8680000000001	77.821
79.717	2.508	recently_learned_faces_false_combination	0	left	1.562	recently_learned_faces	82.205	81.279
83.311	2.508	recently_learned_faces_false_combination	0	left	1.921	recently_learned_faces	85.794	85.232
86.7380000000001	2.525	famous_faces_baseline	1	right	1.024	famous_faces_baseline	89.232	87.7620000000001
90.182	2.508	famous_faces_baseline	1	right	1.004	famous_faces_baseline	92.6700000000001	91.186
93.7760000000001	2.508	famous_faces_false_combination	1	right	0.974	famous_faces	96.259	94.7500000000001
97.203	2.524	recently_learned_faces_false_combination	0	left	1.858	recently_learned_faces	99.697	99.061
102.753	2.508	recently_learned_faces_correct_combination	0	NA	NA	recently_learned_faces	105.238	NA
106.447	2.508	famous_faces_correct_combination	1	left	1.074	famous_faces	108.927	107.521
109.824	2.508	recently_learned_faces_correct_combination	0	right	1.705	recently_learned_faces	112.315	111.529
113.368	2.508	recently_learned_faces_false_combination	1	right	2.022	recently_learned_faces	115.854	115.39
116.762	2.507	recently_learned_faces_correct_combination	1	left	1.166	recently_learned_faces	119.241	117.928
120.339	2.508	famous_faces_correct_combination	1	left	1.054	famous_faces	122.83	121.393
123.682	2.508	famous_faces_correct_combination	1	left	0.922	famous_faces	126.167	124.604
127.377	2.507	recently_learned_faces_correct_combination	0	right	1.109	recently_learned_faces	129.856	128.486
130.703	2.508	famous_faces_baseline	1	left	1.26	famous_faces_baseline	133.193	131.963
134.247	2.508	recently_learned_faces_baseline	1	right	1.442	recently_learned_faces_baseline	136.732	135.689
137.842	2.507	famous_faces_baseline	1	left	1.034	famous_faces_baseline	140.321	138.876
141.118	2.508	famous_faces_correct_combination	1	left	1.116	famous_faces	143.608	142.234
144.712	2.508	recently_learned_faces_correct_combination	1	left	1.352	recently_learned_faces	147.197	146.064
150.296	2.524	famous_faces_baseline	1	right	1.181	famous_faces_baseline	152.788	151.477
153.739	2.508	famous_faces_correct_combination	1	left	1.237	famous_faces	156.226	154.976
157.434	2.507	famous_faces_baseline	1	right	0.835	famous_faces_baseline	159.915	158.269
160.861	2.507	recently_learned_faces_correct_combination	1	left	0.89	recently_learned_faces	163.353	161.751
164.304	2.508	recently_learned_faces_baseline	1	left	1.193	recently_learned_faces_baseline	166.791	165.497
167.698	2.507	recently_learned_faces_correct_combination	0	right	1.035	recently_learned_faces	170.179	168.733
171.275	2.524	recently_learned_faces_correct_combination	1	left	1.429	recently_learned_faces	173.768	172.704
174.869	2.508	recently_learned_faces_correct_combination	1	left	1.228	recently_learned_faces	177.357	176.097
178.213	2.507	famous_faces_false_combination	0	left	0.821	famous_faces	180.694	179.034
181.79	2.524	recently_learned_faces_baseline	0	right	0.986	recently_learned_faces_baseline	184.283	182.776
185.133	2.508	famous_faces_false_combination	1	right	2.024	famous_faces	187.62	187.157
188.727	2.508	famous_faces_false_combination	1	right	1.154	famous_faces	191.209	189.881
192.305	2.524	famous_faces_baseline	1	right	1.109	famous_faces_baseline	194.798	193.414
197.754	2.508	recently_learned_faces_false_combination	0	left	1.49	recently_learned_faces	200.237	199.244
201.332	2.524	famous_faces_false_combination	1	right	1.01	famous_faces	203.826	202.342
204.776	2.507	recently_learned_faces_correct_combination	1	left	1.25	recently_learned_faces	207.264	206.026
208.42	2.507	famous_faces_false_combination	1	right	1.476	famous_faces	210.903	209.896
211.847	2.524	famous_faces_baseline	1	left	1.611	famous_faces_baseline	214.341	213.458
215.29	2.508	recently_learned_faces_false_combination	0	left	1.327	recently_learned_faces	217.779	216.617
218.834	2.508	recently_learned_faces_false_combination	0	left	1.917	recently_learned_faces	221.318	220.751
222.161	2.524	famous_faces_correct_combination	1	left	0.982	famous_faces	224.655	223.143
225.855	2.508	recently_learned_faces_baseline	1	right	0.925	recently_learned_faces_baseline	228.344	226.78
229.199	2.507	famous_faces_baseline	1	right	1.199	famous_faces_baseline	231.681	230.398
232.726	2.524	recently_learned_faces_baseline	1	left	1.581	recently_learned_faces_baseline	235.22	234.307
236.119	2.508	recently_learned_faces_baseline	1	right	1.37	recently_learned_faces_baseline	238.608	237.489
239.814	2.507	recently_learned_faces_false_combination	0	left	2.254	recently_learned_faces	242.297	242.068
245.347	2.508	recently_learned_faces_baseline	1	right	0.928	recently_learned_faces_baseline	247.837	246.275
248.741	2.507	famous_faces_correct_combination	1	left	1.089	famous_faces	251.225	249.83
252.435	2.508	famous_faces_correct_combination	1	left	0.818	famous_faces	254.914	253.253
255.862	2.508	famous_faces_baseline	1	right	0.88	famous_faces_baseline	258.352	256.742
259.255	2.508	recently_learned_faces_correct_combination	1	left	2.356	recently_learned_faces	261.739	261.611
262.682	2.525	recently_learned_faces_correct_combination	1	left	1.356	recently_learned_faces	265.177	264.038
266.277	2.507	famous_faces_correct_combination	1	left	0.906	famous_faces	268.766	267.183
269.871	2.507	famous_faces_false_combination	1	right	1.224	famous_faces	272.355	271.095
273.197	2.525	famous_faces_correct_combination	1	left	0.878	famous_faces	275.692	274.075
276.791	2.508	famous_faces_baseline	1	left	1.574	famous_faces_baseline	279.281	278.365
280.135	2.507	recently_learned_faces_correct_combination	1	left	0.845	recently_learned_faces	282.618	280.98
283.729	2.507	famous_faces_false_combination	1	right	1.007	famous_faces	286.207	284.736
287.256	2.508	recently_learned_faces_correct_combination	1	left	2.142	recently_learned_faces	289.746	289.398
292.756	2.507	recently_learned_faces_correct_combination	1	left	0.874	recently_learned_faces	295.235	293.63
296.434	2.507	famous_faces_false_combination	1	right	1.39	famous_faces	298.924	297.824
